DietMatchesRecipe,AuthorId,RecipeId
True,513645D,166252
False,513645D,138691
False,513645D,49560
True,513645D,189493
False,513645D,70051
True,513645D,186786
False,513645D,96538
False,513645D,255300
False,513645D,144349
False,513645D,144563
False,513645D,239617
False,513645D,347600
True,513645D,13834
False,513645D,193809
True,513645D,270871
True,513645D,210021
False,513645D,264064
False,513645D,287326
False,513645D,524
False,513645D,136731
False,513645D,240562
False,513645D,317011
True,513645D,74554
True,513645D,197021
False,513645D,39739
False,513645D,213056
True,513645D,217525
False,513645D,313985
True,513645D,124380
False,513645D,96019
False,513645D,97213
False,513850B,146524
False,514019D,193624
True,514019D,37006
True,514019D,9979
True,514019D,190054
True,514019D,195766
True,514019D,101299
False,514019D,95220
False,514019D,325952
True,514019D,87864
False,514019D,50719
True,514019D,81141
True,514031C,410521
True,51404E,21782
False,514252C,54303
True,514331C,6638
True,514339A,35813
True,514425C,11177
True,514475D,257229
False,514510D,25730
False,514510D,51536
True,514537D,60655
False,514537D,471715
True,514537D,191502
True,514537D,382080
False,514537D,398151
False,514537D,473046
True,514537D,362066
False,514537D,354901
True,514537D,244136
True,514537D,355982
False,514537D,206425
False,514537D,135660
False,514537D,376500
True,514537D,125282
False,514537D,31314
True,514537D,93442
False,514537D,104067
True,514537D,54439
True,514537D,4545
True,514537D,289719
True,514537D,468935
False,514630A,947
False,514750D,26756
False,514750D,168047
False,514750D,65340
False,514750D,19817
False,514750D,324619
False,514750D,19164
True,514750D,8701
False,514750D,294908
True,514750D,232792
False,514750D,126982
False,514750D,169916
False,514750D,47422
True,514750D,271874
False,514750D,140050
True,514750D,36806
False,514750D,63138
True,514750D,35775
False,514750D,333419
False,514750D,192784
True,514750D,40470
False,514750D,104628
False,514750D,46501
False,514750D,141873
False,514750D,106873
False,514750D,68975
False,514750D,62754
False,514750D,121574
False,514750D,42457
True,514750D,73440
False,514750D,97098
False,514750D,190661
False,514750D,88350
False,514750D,479
True,514750D,137262
True,514750D,101361
False,514750D,56471
False,514750D,132645
True,514750D,22542
False,514750D,59776
False,514750D,22782
True,514750D,40633
False,514750D,230328
True,514750D,205276
False,514750D,110506
False,514750D,131249
False,514750D,63785
False,514750D,21151
False,514750D,313442
True,514750D,115767
True,514750D,63786
False,514750D,32817
False,514750D,121972
False,514750D,75113
False,514750D,126934
False,514750D,113064
True,514750D,25815
False,514750D,239640
True,514750D,80130
False,514750D,39478
False,514750D,179367
True,514750D,96989
False,514750D,185414
False,514750D,401954
True,514750D,324429
False,514750D,141653
True,514750D,279456
False,514750D,82500
False,514750D,148347
False,514750D,255607
True,514750D,107072
True,514750D,59083
True,514750D,26766
True,514750D,111776
False,514750D,21284
True,514750D,54809
True,514750D,416172
True,51482C,24521
True,514921A,23425
True,514953C,97439
False,514992A,49999
True,514992A,55530
False,514992A,12122
True,514992A,52217
True,51501A,106658
False,51501A,26516
False,51501A,31305
True,515054A,271023
True,515143E,443297
False,515150B,53893
True,515150B,107133
True,51518B,64635
False,515230B,14331
False,515239B,14804
True,515309A,82671
False,51538A,11522
True,51538A,113817
False,51538A,103560
True,515750C,34257
False,515810E,71557
True,515852C,84696
False,515964E,10623
False,516010C,173017
False,516010C,371377
True,516032C,285239
False,516132B,52522
True,516132B,23139
False,516132B,26230
True,516132B,118515
True,516172E,340796
True,516190E,38298
False,51631B,303245
True,51633D,278558
True,516362E,40857
False,516362E,169079
True,516382A,276408
True,516406D,26849
False,516760E,107476
True,516760E,130889
True,516760E,98623
True,517264B,83085
True,517272D,91720
True,517279D,67654
True,517410C,164242
True,517410C,27208
False,517546B,83077
False,517546B,415016
False,517546B,247315
True,517546B,293168
True,517546B,975
True,517572D,251131
True,517609A,306607
True,517665E,137262
True,517710B,69630
False,517768B,141983
False,517800C,284995
True,517853A,110417
True,517853A,341299
True,517853A,88753
True,517853A,209601
True,517853A,364386
True,517895C,415397
True,51797C,220100
False,51797C,63192
False,51797C,131668
False,51797C,14796
True,51797C,217136
True,51797C,162122
False,51797C,68325
True,51797C,188024
True,51797C,132012
False,51797C,159516
True,51802A,348367
True,518095B,8701
False,51812C,80413
True,518207C,80325
False,518269B,2505
False,518269B,25730
True,51837D,344319
True,518516D,93773
True,518543D,128956
True,518544B,26168
True,518581A,163705
False,518589D,101223
True,518591C,38952
True,518624E,224032
False,518624E,143089
True,518624E,43320
False,518624E,17123
False,518707B,82331
True,518710A,296992
False,51873B,146597
True,518743C,352798
False,518825E,335271
True,518931E,61380
True,518933C,172264
True,518933C,3596
True,518933C,307154
False,518934D,210418
True,519141D,136028
True,519318E,21726
False,519402C,12877
True,519411E,65694
True,519411E,794
True,519473C,225201
True,519552A,231877
False,519717E,402652
False,519717E,405436
True,519717E,275581
True,51973C,222157
False,519766C,42026
False,519766C,89207
True,519766C,28148
False,519766C,32204
False,519766C,31717
True,519790E,16149
False,51988A,229275
True,519921A,147458
False,519961D,71349
True,519975E,129617
True,519975E,99044
True,519975E,21706
True,519975E,128543
True,52001D,440697
False,52003C,73927
True,520340D,264611
False,520504E,152189
True,520735C,22782
True,520780B,241210
False,521052B,12309
True,521052B,348802
False,521052B,59038
True,521173A,208619
False,521177A,289271
True,521231B,31901
False,521246D,205790
True,521246D,129262
False,521246D,366939
False,521247B,250852
False,521247B,31672
True,521247B,142464
True,521247B,182327
True,521247B,21032
False,521247B,93232
False,521247B,63138
False,521247B,456790
False,521247B,11107
True,521247B,167145
False,521247B,130023
True,521247B,166859
False,521247B,461099
False,521247B,62058
False,521247B,385917
False,521247B,17140
True,521247B,460857
True,521247B,428503
False,521247B,157517
True,521247B,91492
False,521247B,131034
True,521247B,323872
True,521247B,160291
False,521247B,139437
False,521247B,167807
False,521247B,290453
True,521247B,457234
True,521247B,197289
False,521247B,109898
True,521247B,87339
True,521247B,329117
False,521247B,248469
True,521247B,315681
True,521247B,508938
False,521247B,34255
False,521247B,181274
False,521247B,192375
True,521247B,38523
True,521247B,33348
False,521247B,413663
True,521247B,429482
False,521247B,106409
True,521247B,164851
False,521247B,270877
True,521247B,364331
True,521247B,119158
True,521247B,278575
False,521247B,472021
True,521247B,253370
True,521247B,207249
True,521247B,74529
False,521247B,365334
True,521247B,154576
True,521247B,321416
True,521247B,111941
False,521247B,107604
True,521247B,17983
False,521247B,66039
False,521247B,114557
False,521247B,22782
True,521247B,228601
False,521247B,178548
False,521247B,333064
False,521247B,126852
False,521247B,494382
False,521247B,71452
False,521247B,173597
True,521247B,172499
True,521247B,308234
False,521247B,59888
False,521247B,155240
True,521247B,485185
True,521247B,86353
True,521247B,118258
True,521247B,20408
False,521247B,59070
True,521247B,426884
False,521247B,218539
True,521247B,213785
True,521247B,492574
True,521247B,22881
False,521247B,290043
False,521247B,7551
False,521247B,12563
False,521247B,482918
False,521247B,457269
True,521247B,220467
True,521247B,414090
False,521247B,337453
False,521247B,530314
False,521247B,73166
True,521247B,401424
False,521247B,275813
False,521247B,45711
False,521247B,28603
False,521247B,69630
True,521247B,229113
True,521247B,455093
False,521247B,414980
False,521247B,203253
True,521247B,411305
True,521247B,20785
True,521247B,76138
True,521247B,171163
True,521247B,22089
False,521247B,479410
True,521247B,345856
False,521247B,310204
False,521247B,158611
True,521247B,219157
False,521247B,77032
False,521247B,184032
True,521247B,447057
False,521247B,47983
False,521247B,19097
False,521247B,169363
True,521247B,82102
False,521247B,424360
False,521247B,55514
False,521247B,12166
False,521247B,484402
False,521247B,364986
False,521247B,327647
True,521247B,35185
False,521247B,233008
False,521247B,24786
False,521247B,131824
False,521247B,4369
False,521247B,411144
True,521247B,392938
False,521247B,209819
True,521247B,32740
False,521247B,187793
False,521247B,460949
False,521247B,17089
False,521247B,118047
False,521247B,491085
False,521247B,347568
True,521247B,104878
False,521247B,340418
True,521247B,45008
False,521247B,89054
True,521247B,460800
True,521247B,294462
True,521247B,127368
False,521247B,24835
False,521247B,205123
True,521247B,369679
True,521247B,359495
False,521247B,483615
True,521247B,356896
True,521247B,505339
True,521247B,397965
False,521247B,250845
False,521247B,63763
False,521247B,46262
False,521247B,489054
True,521247B,247669
True,521247B,178001
False,521247B,448488
True,521247B,33503
True,521247B,309222
False,521247B,123403
True,521247B,134802
False,521247B,394507
True,521247B,485458
False,521247B,467868
True,521247B,187817
False,521247B,219584
True,521247B,354609
False,521247B,387210
True,521247B,204337
False,521247B,26526
False,521247B,485232
False,521247B,482360
False,521247B,13142
False,521247B,52364
True,521247B,184539
True,521247B,420063
False,521247B,70282
True,521247B,80470
False,521247B,208339
True,521247B,263746
False,521247B,233932
False,521247B,389343
False,521247B,39013
False,521247B,329536
True,521247B,222303
False,521247B,539093
False,521247B,162765
False,521247B,133432
False,521247B,57876
True,521247B,209064
False,521247B,145336
False,521247B,145344
True,521247B,248244
False,521247B,224125
False,521247B,317733
True,521256C,124192
True,521373E,129926
True,521414A,11763
True,521539A,9979
True,52199C,33799
True,52205D,25071
True,522170B,90325
True,522170B,80536
True,522170B,69173
False,522170B,57130
True,522170B,74730
False,522170B,54257
False,522170B,52151
True,522170B,107072
True,522189E,26516
False,522232A,271559
False,522232A,7588
False,522232A,96475
False,522232A,87689
False,522236D,126137
True,522261E,497022
True,522296B,489298
True,522382D,95311
False,522496B,68861
True,522552E,30217
True,522552E,26516
False,52262E,78496
True,522645A,45177
False,522702D,299269
True,523000E,219773
False,523028E,396705
True,523072D,79394
True,52317E,326941
True,523186E,105594
True,523186E,52081
False,523186E,69693
False,523186E,84490
False,523186E,17210
False,523186E,35805
False,523186E,24369
True,523186E,96988
True,523186E,38523
True,523186E,117046
True,523186E,66596
True,523186E,73977
False,523186E,3171
False,523186E,135531
False,523245B,105357
True,523252A,94372
False,523402A,439458
False,52342A,52366
True,523479E,197922
False,5234895D,28943
True,5234895D,236518
False,523530A,122
True,523582E,9976
True,52362E,2677
False,52362E,358603
False,52362E,91792
False,523787C,69407
False,523848D,118324
False,523848D,71933
False,523848D,169764
True,523848D,352279
False,52387B,209414
False,523910D,112417
True,523928E,54114
False,523941D,206945
False,523946E,246574
True,523964A,107544
True,524015C,126785
False,524051D,9240
True,52413C,109133
True,52413C,24331
True,52413C,32295
True,52413C,41966
True,524153C,17263
True,52423A,466974
False,52423A,306015
True,52423A,110223
False,52423A,319219
False,52423A,35282
False,52423A,19135
False,52423A,29952
False,52423A,256493
False,52423A,12458
False,52423A,28551
True,52423A,106499
True,524263B,17987
True,524263B,9272
True,52427D,25459
False,524321E,16705
True,524394D,207256
False,524439A,154499
False,524447A,69485
False,52444A,81212
False,52444A,173133
False,52444A,23480
True,52444A,66575
True,52444A,53066
False,52444A,128949
True,52444A,85629
True,52444A,12744
True,52444A,3169
True,52444A,67781
False,52444A,328082
False,52444A,125195
True,52444A,44888
True,52444A,61856
True,52444A,235305
True,524479C,85629
False,524479C,44126
False,524479C,67256
False,524479C,54047
False,524635E,33665
False,524635E,29526
False,524635E,109232
False,524635E,427707
False,524635E,116695
True,524635E,58048
False,524635E,28956
False,524635E,174189
False,524635E,73051
False,524635E,46596
True,524635E,76294
False,524635E,7913
False,524635E,100227
False,524635E,152136
False,524635E,110506
False,524635E,32844
True,524635E,60939
True,524635E,193945
True,524635E,272568
False,524635E,211059
False,524635E,78122
False,524635E,88175
False,524635E,257681
False,524635E,90773
False,524635E,647
False,524635E,76535
False,524635E,89054
False,524635E,8794
False,524635E,76073
False,524635E,55514
False,524635E,38413
False,524635E,106605
False,524635E,287149
False,524635E,266374
True,524635E,214358
False,524635E,53164
False,524635E,145500
False,524635E,2496
True,524635E,304007
False,524635E,28768
True,524635E,323633
False,524635E,267346
False,524635E,32015
True,524635E,63689
False,524635E,57185
False,524635E,63981
False,524635E,88116
True,524635E,170480
True,524635E,48882
False,524635E,366757
True,524635E,101816
False,524635E,64051
False,524635E,35774
False,524635E,25730
False,524635E,323616
False,524635E,210416
False,524635E,52973
True,524635E,153481
True,524635E,168586
False,524635E,54252
True,524635E,291711
True,524635E,54909
True,524635E,97496
True,524635E,107595
True,524635E,111212
True,524635E,51538
False,524635E,58256
False,524635E,63975
True,524635E,155369
True,524635E,109416
True,524635E,167134
False,524635E,58562
False,524712B,6604
True,524723B,315990
False,524749E,50967
True,524749E,27809
False,524749E,34079
False,524828B,324757
False,524828B,425291
False,524828B,399870
False,524828B,380533
True,524828B,198382
False,524828B,460666
True,524828B,301424
True,524828B,18007
True,524854B,101703
True,524860D,87864
False,524860D,93358
True,524860D,9795
False,525082B,17778
False,525094B,31514
True,52550C,426973
True,525611E,309468
False,525635A,465655
False,525703A,183003
True,525770A,88991
True,525770A,50830
True,525809C,168438
False,52580D,94536
True,525940B,103038
True,525940B,296692
False,525940B,31673
True,525940B,232359
False,525940B,11135
True,525940B,238892
False,526066C,133718
True,526083E,46501
False,52621D,74594
True,526220A,319570
True,526250B,497409
True,526470E,284613
True,526470E,306176
False,526470E,10428
False,526470E,52041
True,526470E,49051
False,526505E,102338
True,526636B,497021
True,526642C,77397
True,526666B,96296
True,52673C,52558
True,526743D,7295
True,526743D,86515
True,526806E,113637
False,52703B,17591
False,52703B,130716
True,527285E,300019
False,527319C,52892
True,527325A,34382
True,527371B,375725
True,5273D,17722
True,527502E,253252
False,527698B,203229
False,527698B,239794
True,527699D,16588
True,527699D,475167
True,527699D,127881
True,527699D,85629
True,527699D,48331
True,527846C,102734
True,527849A,60368
False,527919A,161852
True,527941A,26610
True,528078D,62581
True,528212B,196347
False,528249B,460
True,528285A,213653
False,528418B,13549
True,528448B,17094
True,528454A,20289
False,528511C,239945
False,528511C,50767
True,528511C,69004
False,528511C,99969
True,528511C,76935
True,528511C,258833
True,528540A,386439
True,5285B,251182
False,528680D,247703
False,528715A,8594
False,528715A,9054
True,528715A,3317
True,52874C,47138
False,5289250D,10200
True,52905D,89204
True,52911E,312803
False,529504E,15587
True,529504E,90414
True,52960C,218160
True,529744B,186333
True,529809E,52190
True,529837D,24123
True,529884A,279315
True,5300D,103215
False,530129A,25556
False,530258C,224947
False,53068D,78938
True,53068D,22533
False,53068D,238240
False,53068D,281304
False,53068D,8600
False,53068D,295793
False,53068D,88797
False,53068D,454315
False,53068D,395312
False,53068D,95031
False,53068D,72536
False,53068D,267864
True,53068D,20570
False,53068D,350633
False,53068D,290216
True,53068D,285124
True,53068D,96071
False,53068D,372527
False,53068D,30522
False,53068D,65570
True,53068D,48475
False,53068D,304303
False,53068D,220
False,53068D,340496
True,530742A,280399
True,530851B,22169
False,530851B,11252
False,530851B,40335
True,530851B,32617
False,530851B,41808
False,530851B,22176
True,530851B,36329
False,530851B,35142
True,530851B,22221
True,530851B,28641
True,53086C,19613
True,5308726C,190335
False,530943B,13785
True,531013B,43023
True,531051B,40990
False,531065D,227707
False,53110E,15027
False,531149D,359302
True,531178E,121583
False,531244A,87991
False,531244A,19515
True,531343C,18914
False,531343C,27210
False,531343C,45809
True,531355C,92095
False,531412C,131904
True,531456B,346210
False,53156E,98867
True,531659C,77557
True,531739A,23939
False,531739A,18693
True,531739A,80922
False,531739A,51573
False,531739A,45297
True,531768D,107064
False,531799C,98652
True,531838E,384655
True,531878A,196957
True,531884E,31710
True,53191A,278454
True,531973C,132263
False,532074B,289271
True,532074B,136201
False,532074B,200728
False,532074B,431890
True,532074B,121256
True,532074B,52298
True,532074B,46986
True,532074B,346501
False,532099E,184554
True,532099E,122307
True,532128B,76003
True,532222C,44888
False,532328B,340829
True,532328B,39291
True,532328B,158105
False,532328B,90707
True,532328B,423141
False,532328B,188123
False,532328B,118194
True,532328B,154384
False,532328B,317842
False,532328B,466805
True,532328B,355389
True,532328B,266167
False,532328B,147439
True,532328B,450673
False,532328B,204682
False,532328B,308306
False,532328B,358001
False,532328B,9143
True,532328B,503810
False,532328B,300298
True,532328B,330907
True,532328B,457414
True,532328B,10830
True,532328B,156521
False,532328B,178171
False,532328B,328885
True,532328B,297118
False,532328B,326250
False,532328B,431115
True,532328B,190418
False,532328B,66090
False,532328B,328631
False,532328B,4284
False,532328B,219706
False,532328B,94978
True,532328B,370964
True,532328B,398740
True,532328B,62788
False,532328B,456528
True,532328B,25849
False,532328B,461076
False,532328B,446357
False,532328B,219793
False,532328B,342643
False,532328B,59383
False,532328B,264358
False,532328B,312105
True,532328B,388505
False,532328B,481867
False,532328B,474211
False,532328B,130747
True,532328B,314573
False,532328B,9785
True,53235B,89177
False,53235B,10833
True,532424E,110840
True,532503C,27733
True,532550E,105422
False,532550E,144580
True,532550E,95166
False,532636B,39013
True,53263D,64138
True,532652C,462118
True,53267B,521042
True,532791C,47721
True,532876D,181769
False,532876D,138173
False,532899E,18651
False,532899E,122939
False,532899E,56041
True,532899E,22806
False,532899E,22977
False,532899E,47079
False,532899E,12960
False,532899E,15163
True,532903E,235402
True,532961A,173349
True,532963D,80661
True,533125D,56117
False,53326A,67256
False,533270C,104095
True,533270C,54507
True,533270C,4261
True,533270C,171352
False,533270C,182177
True,533270C,309584
True,533270C,12684
False,533270C,121412
True,533327B,149348
True,533369C,10317
True,533409C,23171
True,533409C,89591
True,533526C,42780
True,533526C,74048
True,533526C,34499
True,533527C,9351
True,533606D,32204
True,533691D,494505
False,533731D,16023
False,533734A,290968
True,533764C,152992
False,533845A,38921
False,53389E,73754
True,53389E,52469
True,53391C,169800
False,533974B,377221
False,534062A,228338
True,534062A,24243
True,534075B,268494
False,53422D,32844
False,53422D,53406
False,53422D,145312
False,53422D,45354
False,53422D,415707
True,53422D,177369
False,53422D,43072
False,53422D,71085
False,53422D,173513
True,53422D,29829
True,53424B,258722
False,53424B,8513
False,53424B,168666
False,53424B,41541
False,53424B,48635
False,53424B,128566
True,53424B,13251
False,53424B,172164
True,534276C,421193
True,534338E,70287
False,534371E,105022
True,534371E,99254
True,534491E,120790
True,534499E,245632
False,534623A,71557
False,534623A,131059
True,534721D,78707
False,53476B,3596
True,53480C,162383
True,534952E,202108
False,535095B,13680
False,535106B,108775
False,535106B,63828
False,535217A,19678
True,535237C,218945
True,535237C,107786
False,535388E,235531
True,535483A,385451
True,535560B,44308
False,535560B,9108
False,535560B,23274
False,535560B,41421
True,535560B,47354
True,535560B,25546
True,535560B,48341
True,535560B,63835
True,535586B,151779
False,535646C,63446
False,535646C,95863
True,535667C,90674
False,535667C,270845
True,535678E,84907
False,53586D,2886
False,535872B,15309
False,535872B,141395
True,535912C,111276
True,535978E,65643
False,536041C,19324
False,536041C,32204
False,536041C,52234
False,536041C,246750
False,53609E,51721
True,536235D,26111
False,536258E,2791
True,536282D,185781
True,53631D,209215
False,536325B,21324
False,536492B,245221
False,536492B,261760
False,536586A,187552
False,536586A,69191
True,536586A,51399
True,536586A,45623
False,536586A,102810
False,536586A,127262
False,536586A,21547
True,536587E,455574
False,536678C,92994
True,536678C,155369
False,536678C,241560
True,536678C,62775
False,536740C,258279
False,536740C,183243
True,536740C,209060
True,536740C,2373
True,536740C,143773
False,536740C,388853
False,536740C,209819
False,536740C,271328
True,53680C,53732
True,536830C,36386
True,536830C,140991
True,536830C,23094
True,536830C,75737
False,536842E,96322
True,536842E,271179
True,536842E,36550
False,536842E,468
True,536842E,189906
False,536842E,75744
True,536842E,254301
True,536842E,31266
True,536842E,101059
True,536842E,60592
False,536842E,24380
False,536842E,86343
True,536842E,282931
True,536842E,57896
False,536842E,32250
False,536842E,145909
False,536842E,41808
False,536842E,88419
False,536842E,24907
False,536842E,49029
True,536842E,15372
True,536842E,282974
False,536842E,12665
False,536842E,28251
False,536842E,14681
False,536842E,59641
True,536842E,92490
True,536842E,26469
False,536842E,11686
False,536842E,252326
False,536842E,79840
False,536842E,51785
False,536842E,27995
True,536842E,45690
False,536842E,159761
True,536842E,68837
True,536842E,73236
False,536842E,17251
False,536842E,61845
False,536842E,24947
True,536842E,88634
True,536842E,87439
False,536842E,26208
True,536842E,39228
True,536842E,72579
True,53685B,122092
False,536967C,92974
True,537033C,205878
True,537033C,166474
True,537182C,133564
True,537200E,12316
True,537281C,114988
True,537310C,493963
False,537310C,487593
True,537310C,494438
True,537310C,518143
True,5373401D,10653
False,537519B,73754
True,53755B,18725
True,53760D,55615
True,53760D,91644
True,53760D,74048
True,53765A,222187
True,53766C,74829
True,537756A,43100
False,537778B,32633
False,537778B,25632
True,537778B,149547
False,537778B,81367
True,537778B,32317
False,537778B,91421
False,537778B,374078
True,537778B,37638
True,537778B,33642
False,537778B,17606
True,537778B,15305
False,537778B,78747
False,537778B,203910
False,537778B,229381
True,537778B,56864
False,537778B,65442
False,537778B,86048
False,537783C,357525
True,537912C,182403
True,537957B,130301
False,538026B,166824
True,538032A,59320
True,53803C,128637
True,53808E,84957
False,53808E,31562
False,53808E,33170
True,53808E,76
False,53808E,111317
True,53808E,95068
False,53808E,183399
False,53808E,76409
False,53808E,8674
True,53808E,100427
False,53808E,78579
True,53808E,36944
False,53808E,38065
False,53808E,103523
True,53808E,69229
False,53808E,48153
False,53808E,222264
True,53808E,20892
True,53808E,24750
False,53808E,11107
False,53808E,176858
False,53808E,182301
True,53808E,95148
True,53808E,105670
False,53808E,121093
True,53808E,38578
False,538098C,307280
True,538098C,21761
False,538098C,142156
True,538098C,105102
True,538664D,95569
False,538664D,30018
True,538664D,415922
True,538664D,39087
False,538664D,86983
False,538664D,326092
False,538664D,112475
False,538664D,14175
True,538664D,39453
False,538664D,3683
True,538664D,65294
True,538664D,339827
False,538664D,112327
True,538664D,185704
True,538664D,66941
True,538664D,353559
True,53867E,100745
False,53867E,412213
False,53867E,182695
True,5388064E,25836
False,538893D,96600
False,539049D,170335
True,539049D,53730
True,539049D,227127
False,539049D,122878
False,53907D,48842
False,53909E,54134
False,53909E,64133
True,53909E,61022
True,539102B,9327
False,539102B,87480
True,539102B,35813
True,539223B,458123
True,539260E,433523
False,539347E,143770
False,539347E,157964
False,539347E,22799
True,539484B,343125
False,539597C,78792
True,539597C,232204
False,539597C,156902
True,539597C,226660
False,539597C,169622
False,539636E,76198
True,539683E,15623
True,539839C,331412
True,539839C,13847
True,539857C,486261
False,539906B,27415
True,539921E,138782
False,54027D,14804
False,54027D,359412
False,54027D,328919
True,54027D,3317
False,54027D,369176
True,54027D,79545
True,540289B,260787
True,540319A,261129
False,540320B,130753
False,540390D,25902
True,54040E,89204
False,5404129E,386207
True,540427B,392043
False,540477C,200296
True,540523B,9494
True,54067D,80822
False,540680E,4496
False,540865D,255239
False,540865D,10123
False,540868D,37106
True,540868D,24521
False,540868D,17123
False,540868D,78088
True,540969B,140507
False,541061A,37548
False,541190C,25690
False,541219C,199049
True,541219C,30644
True,541219C,383252
True,541219C,107927
False,541219C,45308
False,541219C,10053
True,54124E,114602
True,541353C,17987
False,541401C,32966
False,541401C,168671
False,541401C,57228
False,541586C,57707
True,541677B,63080
False,541677B,234110
True,54175D,265826
True,54175D,153556
False,54175D,57053
False,54175D,103881
False,54175D,146854
False,54175D,59614
True,54175D,67267
True,54175D,38019
True,54175D,100481
False,54175D,47815
False,54175D,103470
False,54175D,23534
False,54175D,249520
True,54175D,69425
True,54175D,120416
False,54175D,32015
True,54175D,29538
False,54175D,10128
True,54175D,84624
True,54175D,365269
False,54175D,124615
False,54175D,77561
False,54175D,117233
False,54175D,70920
False,54175D,93224
False,54175D,15559
False,54175D,111360
False,54175D,99752
False,54175D,117731
False,54175D,88011
False,54175D,102436
True,54175D,106096
False,54175D,103134
False,54175D,43023
True,54175D,139603
False,54175D,117921
False,54175D,68587
False,54175D,90890
False,54175D,211452
False,54175D,64838
True,54175D,102074
False,54175D,43509
True,54175D,98863
False,54175D,154187
False,54175D,8040
False,54175D,94151
True,54175D,122828
False,54175D,135105
True,54175D,186338
False,54175D,49088
False,54175D,154635
True,54175D,95797
True,54175D,63259
True,54175D,175230
False,54175D,249576
False,54175D,180576
False,54175D,67493
False,54175D,218162
False,54175D,66398
False,54175D,110067
False,54175D,74301
True,54175D,117730
False,54175D,73825
False,54175D,156577
True,54175D,75383
True,54175D,121725
False,54175D,113227
True,54175D,65911
False,54175D,136492
False,54175D,202118
False,54175D,13745
True,54175D,29921
False,54175D,101268
False,54175D,80927
True,54175D,102929
False,54175D,89014
True,54175D,105913
True,54175D,64484
True,54175D,101239
False,54175D,98724
False,54175D,71192
False,54175D,38168
True,54175D,79378
True,54175D,85273
True,54175D,23821
True,54175D,44058
True,54175D,113051
False,54175D,52763
True,54175D,112795
True,54175D,115763
True,54175D,15875
True,54175D,104038
True,54175D,77414
False,54175D,14062
False,54175D,26191
False,54175D,76466
True,54175D,132054
True,54175D,29544
False,54175D,121799
True,54175D,394725
False,54175D,128394
True,54175D,102909
True,54175D,156833
False,54175D,22710
False,54175D,17123
True,54175D,81476
False,541789E,54677
True,541949A,54557
False,541967D,225800
True,541967D,47102
True,541994A,30253
True,5420B,171560
True,542166E,82493
False,542166E,15194
False,542166E,59846
True,542166E,133722
True,542166E,5029
False,54228E,251767
True,542413A,209042
True,54249D,365507
True,54249D,22932
True,54249D,257888
False,54249D,31061
False,54249D,44437
False,54249D,10722
False,54249D,219886
True,54249D,93596
True,54275E,158342
True,542782D,257757
False,54281B,121490
True,542857A,246698
False,542885B,104569
False,542885B,21855
True,542885B,116379
True,542964C,61106
True,542976D,50765
False,542976D,279296
False,542996B,104086
False,543077B,380504
False,543077B,2886
True,543077B,9533
False,543097C,19379
False,543097C,43332
True,543166D,73380
True,54319E,121425
True,54325B,81259
False,543345B,135918
True,543352B,31844
True,54341A,273146
True,54341A,30812
False,54341A,143292
False,54341A,124968
False,54352B,12354
True,54352B,115005
False,54352B,124908
False,54352B,158087
False,54352B,181385
False,543544B,111154
False,543568D,3596
False,543866B,486641
True,543952D,14272
True,543952D,64160
True,543988E,4355
False,544052B,35618
False,544109C,247887
True,5441518A,173841
False,54417E,30469
True,54417E,82530
False,54417E,90430
False,54417E,16575
False,54417E,74446
False,54417E,18816
False,54417E,77521
True,54417E,19442
False,54417E,51537
False,54417E,22125
True,54417E,22405
False,54417E,89433
False,54417E,22149
True,54417E,93162
True,54417E,76376
False,54417E,86400
False,54417E,43152
True,544202D,286575
True,544271D,63756
True,544291A,102037
True,544291A,339049
False,544291A,32290
True,544291A,254650
False,544291A,396355
False,544291A,271158
False,544291A,261095
True,544291A,28148
True,544291A,261
True,544291A,344383
True,544291A,153109
False,544291A,163034
False,544291A,4285
False,544291A,119990
False,544291A,3989
False,544291A,218589
True,544291A,388276
True,544291A,261418
False,544345E,48907
True,544345E,59323
False,544489B,294196
True,544576C,151785
False,544583A,77039
False,544632B,276254
False,544632B,44194
False,544731E,100793
False,544731E,7087
True,544731E,198516
False,544731E,81084
True,544731E,215212
True,544862D,111734
True,544862D,4063
False,544862D,46078
True,544862D,215648
False,544862D,56909
True,544862D,190382
False,544862D,122949
True,544972B,82486
True,545022E,135350
False,54514E,85604
False,545206A,5414
True,54520C,145038
False,54537D,274764
True,545420C,504353
True,5454350B,427861
True,545472C,274770
True,545472C,636
False,545472C,152439
True,545493E,25550
False,545545A,143754
False,545545A,32745
True,545602B,341473
True,545602B,30694
True,545602B,97531
True,545602B,217858
True,545602B,15983
True,545602B,70165
True,545664B,116185
True,54566D,25446
False,545714C,67431
True,545714C,66575
True,545714C,68356
True,54572D,373778
False,54573D,1209
False,54573D,64235
True,54573D,91720
True,54573D,209836
True,545767A,13285
True,545872B,324430
True,54591E,9160
False,54591E,23657
False,545946C,229332
False,54596A,55672
True,54596A,25768
False,54596A,82944
True,54596A,44888
False,54596A,4496
True,546022E,155248
False,546022E,55021
False,546022E,14264
True,546022E,67498
True,546022E,146541
True,546022E,131200
False,546022E,107997
True,546022E,4684
False,546022E,57680
False,546022E,93378
False,546022E,45809
False,546022E,53914
False,546022E,97598
True,546022E,550
False,546022E,124342
True,546022E,39837
False,546022E,35027
False,546022E,47740
False,546022E,174947
True,546022E,10840
False,546022E,144710
False,546022E,39526
True,546022E,127257
True,546022E,28287
